"2014-12-10","0.6376",,,,,,,,,
"2014-12-09","0.6387",,,,,,,,,
"2014-12-08","0.6412",,,,,,,,,
"2014-12-07","0.6422",,,,,,,,,
"2014-12-06","0.6422",,,,,,,,,
"2014-12-05","0.6393",,,,,,,,,
"2014-12-04","0.6377",,,,,,,,,
"2014-12-03","0.6386",,,,,,,,,
"2014-12-02","0.6372",,,,,,,,,
"2014-12-01","0.6380",,,,,,,,,
"2014-11-30","0.6394",,,,,,,,,
"2014-11-29","0.6394",,,,,,,,,
"2014-11-28","0.6373",,,,,,,,,
"2014-11-27","0.6342",,,,,,,,,
"2014-11-26","0.6354",,,,,,,,,
"2014-11-25","0.6373",,,,,,,,,
"2014-11-24","0.6382",,,,,,,,,
"2014-11-23","0.6390",,,,,,,,,
"2014-11-22","0.6390",,,,,,,,,
"2014-11-21","0.6380",,,,,,,,,
"2014-11-20","0.6377",,,,,,,,,
"2014-11-19","0.6392",,,,,,,,,
"2014-11-18","0.6391",,,,,,,,,
"2014-11-17","0.6383",,,,,,,,,
"2014-11-16","0.6385",,,,,,,,,
"2014-11-15","0.6385",,,,,,,,,
"2014-11-14","0.6381",,,,,,,,,
"2014-11-13","0.6348",,,,,,,,,
"2014-11-12","0.6300",,,,,,,,,
"2014-11-11","0.6304",,,,,,,,,
"2014-11-10","0.6296",,,,,,,,,
"2014-11-09","0.6301",,,,,,,,,
"2014-11-08","0.6301",,,,,,,,,
"2014-11-07","0.6315",,,,,,,,,
"2014-11-06","0.6275",,,,,,,,,
"2014-11-05","0.6262",,,,,,,,,
"2014-11-04","0.6253",,,,,,,,,
"2014-11-03","0.6258",,,,,,,,,
"2014-11-02","0.6253",,,,,,,,,
"2014-11-01","0.6253",,,,,,,,,
"2014-10-31","0.6254",,,,,,,,,
"2014-10-30","0.6252",,,,,,,,,
"2014-10-29","0.6204",,,,,,,,,
"2014-10-28","0.6199",,,,,,,,,
"2014-10-27","0.6208",,,,,,,,,
"2014-10-26","0.6216",,,,,,,,,
"2014-10-25","0.6216",,,,,,,,,
"2014-10-24","0.6230",,,,,,,,,
"2014-10-23","0.6237",,,,,,,,,
"2014-10-22","0.6219",,,,,,,,,
"2014-10-21","0.6191",,,,,,,,,
"2014-10-20","0.6203",,,,,,,,,
"2014-10-19","0.6216",,,,,,,,,
"2014-10-18","0.6216",,,,,,,,,
"2014-10-17","0.6217",,,,,,,,,
"2014-10-16","0.6246",,,,,,,,,
"2014-10-15","0.6281",,,,,,,,,
"2014-10-14","0.6252",,,,,,,,,
"2014-10-13","0.6216",,,,,,,,,
"2014-10-12","0.6221",,,,,,,,,
"2014-10-11","0.6221",,,,,,,,,
"2014-10-10","0.6219",,,,,,,,,
"2014-10-09","0.6186",,,,,,,,,
"2014-10-08","0.6218",,,,,,,,,
"2014-10-07","0.6221",,,,,,,,,
"2014-10-06","0.6252",,,,,,,,,
"2014-10-05","0.6267",,,,,,,,,
"2014-10-04","0.6267",,,,,,,,,
"2014-10-03","0.6224",,,,,,,,,
